product_id,reordered_0,reordered_1,frequency,ordered_first,ordered_last,clusters_5,clusters_8,aisle_id,department_id,department,aisle
43540,60,53.0,113.0,10.0,3.0,0,1,28,5,alcohol,red wines
43541,5,15.0,20.0,0.0,1.0,1,6,108,16,dairy eggs,other creams cheeses
43542,3,1.0,4.0,0.0,1.0,1,6,81,15,canned goods,canned jarred vegetables
43543,15,8.0,23.0,2.0,1.0,0,2,76,6,international,indian foods
43544,14,10.0,24.0,0.0,0.0,1,0,128,3,bakery,tortillas flat bread
43545,819,1167.0,1986.0,55.0,112.0,2,4,120,16,dairy eggs,yogurt
43546,20,16.0,36.0,2.0,2.0,0,2,112,3,bakery,bread
43547,22,21.0,43.0,2.0,1.0,0,2,8,3,bakery,bakery desserts
43548,4,1.0,5.0,0.0,1.0,1,6,40,8,pets,dog food care
43549,8,2.0,10.0,1.0,0.0,3,5,43,3,bakery,buns rolls
43550,48,31.0,79.0,1.0,1.0,0,2,81,15,canned goods,canned jarred vegetables
43551,24,15.0,39.0,2.0,4.0,0,2,132,11,personal care,beauty
43552,114,176.0,290.0,15.0,12.0,2,1,121,14,breakfast,cereal
43553,1,12.0,13.0,1.0,0.0,3,5,64,7,beverages,energy sports drinks
43554,34,4.0,38.0,8.0,2.0,0,2,20,11,personal care,oral hygiene
43555,57,58.0,115.0,7.0,3.0,0,1,105,13,pantry,doughs gelatins bake mixes
43556,398,619.0,1017.0,75.0,55.0,2,4,77,7,beverages,soft drinks
43557,58,11.0,69.0,1.0,3.0,0,2,11,11,personal care,cold flu allergy
43558,40,17.0,57.0,3.0,1.0,0,2,124,5,alcohol,spirits
43559,5,0.0,5.0,0.0,1.0,4,3,100,21,missing,missing
43560,161,154.0,315.0,12.0,10.0,2,1,78,19,snacks,crackers
43561,7,7.0,14.0,0.0,1.0,1,6,78,19,snacks,crackers
43562,2,6.0,8.0,1.0,0.0,3,5,100,21,missing,missing
43563,57,28.0,85.0,5.0,4.0,0,2,117,19,snacks,nuts seeds dried fruit
43564,86,62.0,148.0,11.0,10.0,0,1,24,4,produce,fresh fruits
43565,2078,2725.0,4803.0,285.0,350.0,2,4,49,12,meat seafood,packaged poultry
43566,22,6.0,28.0,2.0,1.0,0,2,5,13,pantry,marinades meat preparation
43567,17,20.0,37.0,4.0,1.0,0,2,30,6,international,latino foods
43568,1462,1469.0,2931.0,251.0,155.0,2,4,9,9,dry goods pasta,pasta sauce
43569,443,96.0,539.0,29.0,26.0,2,1,116,1,frozen,frozen produce
43570,9,1.0,10.0,1.0,1.0,0,2,2,16,dairy eggs,specialty cheeses
43571,223,258.0,481.0,24.0,18.0,2,1,26,7,beverages,coffee
43572,5,0.0,5.0,0.0,1.0,4,3,110,13,pantry,pickled goods olives
43573,8,0.0,8.0,3.0,0.0,4,7,10,17,household,kitchen supplies
43574,15,4.0,19.0,0.0,2.0,1,6,100,21,missing,missing
43575,110,114.0,224.0,19.0,6.0,0,1,120,16,dairy eggs,yogurt
43576,23,12.0,35.0,5.0,1.0,0,2,126,11,personal care,feminine care
43577,57,58.0,115.0,8.0,7.0,0,1,54,17,household,paper goods
43578,9,2.0,11.0,2.0,1.0,0,2,68,10,bulk,bulk grains rice dried goods
43579,4,21.0,25.0,2.0,1.0,0,2,127,11,personal care,body lotions soap
43580,110,86.0,196.0,11.0,6.0,0,1,74,17,household,dish detergents
43581,24,18.0,42.0,3.0,0.0,3,5,9,9,dry goods pasta,pasta sauce
43582,53,83.0,136.0,7.0,4.0,0,1,79,1,frozen,frozen pizza
43583,107,48.0,155.0,9.0,4.0,0,1,118,11,personal care,first aid
43584,93,71.0,164.0,6.0,11.0,0,1,30,6,international,latino foods
43585,15,22.0,37.0,0.0,0.0,1,0,37,1,frozen,ice cream ice
43586,100,22.0,122.0,4.0,6.0,0,1,25,11,personal care,soap
43587,54,7.0,61.0,3.0,1.0,0,2,111,17,household,plates bowls cups flatware
43588,11,11.0,22.0,1.0,1.0,0,2,45,19,snacks,candy chocolate
43589,26,12.0,38.0,2.0,2.0,0,2,25,11,personal care,soap
43590,22,11.0,33.0,0.0,2.0,1,6,8,3,bakery,bakery desserts
43591,34,25.0,59.0,5.0,3.0,0,2,61,19,snacks,cookies cakes
43592,5,2.0,7.0,1.0,0.0,3,5,37,1,frozen,ice cream ice
43593,11,19.0,30.0,0.0,1.0,1,6,65,11,personal care,protein meal replacements
43594,22,33.0,55.0,2.0,1.0,0,2,112,3,bakery,bread
43595,13,1.0,14.0,2.0,0.0,3,5,10,17,household,kitchen supplies
43596,29,5.0,34.0,0.0,0.0,1,0,45,19,snacks,candy chocolate
43597,103,56.0,159.0,6.0,9.0,0,1,17,13,pantry,baking ingredients
43598,66,94.0,160.0,12.0,4.0,0,1,57,14,breakfast,granola
43599,163,23.0,186.0,11.0,15.0,0,1,104,13,pantry,spices seasonings
43600,14,11.0,25.0,4.0,0.0,3,5,112,3,bakery,bread
43601,41,29.0,70.0,7.0,4.0,0,2,38,1,frozen,frozen meals
43602,8,2.0,10.0,1.0,0.0,3,5,21,16,dairy eggs,packaged cheese
43603,6,13.0,19.0,0.0,0.0,1,0,98,7,beverages,juice nectars
43604,7,2.0,9.0,0.0,1.0,1,6,117,19,snacks,nuts seeds dried fruit
43605,5,0.0,5.0,2.0,0.0,4,7,31,7,beverages,refrigerated
43606,6,10.0,16.0,0.0,3.0,1,6,38,1,frozen,frozen meals
43607,107,11.0,118.0,6.0,5.0,0,1,87,17,household,more household
43608,39,8.0,47.0,4.0,3.0,0,2,126,11,personal care,feminine care
43609,186,74.0,260.0,29.0,1.0,2,1,75,17,household,laundry
43610,6,5.0,11.0,1.0,2.0,0,2,62,5,alcohol,white wines
43611,116,185.0,301.0,26.0,16.0,2,1,120,16,dairy eggs,yogurt
43612,82,26.0,108.0,8.0,6.0,0,1,16,4,produce,fresh herbs
43613,12,3.0,15.0,3.0,0.0,3,5,94,7,beverages,tea
43614,27,20.0,47.0,7.0,3.0,0,2,65,11,personal care,protein meal replacements
43615,8,2.0,10.0,2.0,0.0,3,5,27,5,alcohol,beers coolers
43616,191,611.0,802.0,50.0,24.0,2,1,57,14,breakfast,granola
43617,63,3.0,66.0,7.0,2.0,0,2,85,17,household,food storage
43618,34,10.0,44.0,8.0,0.0,3,5,70,11,personal care,digestion
43619,222,301.0,523.0,38.0,24.0,2,1,31,7,beverages,refrigerated
43620,37,8.0,45.0,3.0,1.0,0,2,109,11,personal care,skin care
43621,652,1163.0,1815.0,133.0,88.0,2,4,42,1,frozen,frozen vegan vegetarian
43622,123,203.0,326.0,25.0,13.0,2,1,37,1,frozen,ice cream ice
43623,4,2.0,6.0,1.0,0.0,3,5,21,16,dairy eggs,packaged cheese
43624,10,5.0,15.0,4.0,0.0,3,5,92,18,babies,baby food formula
43625,4,0.0,4.0,0.0,0.0,4,3,114,17,household,cleaning products
43626,73,24.0,97.0,9.0,1.0,0,1,55,11,personal care,shave needs
43627,15,0.0,15.0,1.0,1.0,4,7,111,17,household,plates bowls cups flatware
43628,16,1.0,17.0,5.0,2.0,0,2,47,11,personal care,vitamins supplements
43629,196,180.0,376.0,25.0,15.0,2,1,99,15,canned goods,canned fruit applesauce
43630,5,0.0,5.0,0.0,1.0,4,3,37,1,frozen,ice cream ice
43631,1888,5180.0,7068.0,479.0,348.0,2,4,77,7,beverages,soft drinks
43632,613,810.0,1423.0,99.0,64.0,2,4,120,16,dairy eggs,yogurt
43633,355,322.0,677.0,40.0,24.0,2,1,95,15,canned goods,canned meat seafood
43634,8,3.0,11.0,1.0,1.0,0,2,22,11,personal care,hair care
43635,282,390.0,672.0,32.0,41.0,2,1,120,16,dairy eggs,yogurt
43636,63,33.0,96.0,8.0,4.0,0,1,40,8,pets,dog food care
43637,96,77.0,173.0,15.0,8.0,0,1,81,15,canned goods,canned jarred vegetables
43638,436,281.0,717.0,42.0,58.0,2,4,23,19,snacks,popcorn jerky
43639,9,0.0,9.0,3.0,0.0,4,7,80,11,personal care,deodorants
43640,32,26.0,58.0,4.0,4.0,0,2,95,15,canned goods,canned meat seafood
43641,182,197.0,379.0,26.0,22.0,2,1,48,14,breakfast,breakfast bars pastries
43642,102,28.0,130.0,14.0,11.0,0,1,22,11,personal care,hair care
43643,1578,4933.0,6511.0,365.0,193.0,2,4,120,16,dairy eggs,yogurt
43644,513,139.0,652.0,62.0,21.0,2,4,130,14,breakfast,hot cereal pancake mixes
43645,264,487.0,751.0,67.0,29.0,2,1,86,16,dairy eggs,eggs
43646,11,0.0,11.0,0.0,5.0,4,3,100,21,missing,missing
43647,991,581.0,1572.0,81.0,58.0,2,4,116,1,frozen,frozen produce
43648,45,17.0,62.0,4.0,2.0,0,2,22,11,personal care,hair care
43649,5,7.0,12.0,1.0,0.0,3,5,28,5,alcohol,red wines
43650,59,42.0,101.0,6.0,2.0,0,1,96,20,deli,lunch meat
43651,32,29.0,61.0,2.0,2.0,0,2,54,17,household,paper goods
43652,5,2.0,7.0,0.0,0.0,1,0,10,17,household,kitchen supplies
43653,23,24.0,47.0,3.0,5.0,0,2,98,7,beverages,juice nectars
43654,1236,3462.0,4698.0,224.0,170.0,2,4,120,16,dairy eggs,yogurt
43655,27,15.0,42.0,2.0,6.0,0,2,107,19,snacks,chips pretzels
43656,46,15.0,61.0,6.0,5.0,0,2,127,11,personal care,body lotions soap
43657,31,27.0,58.0,4.0,0.0,3,5,46,19,snacks,mint gum
43658,32,10.0,42.0,6.0,3.0,0,2,19,13,pantry,oils vinegars
43659,471,642.0,1113.0,72.0,32.0,2,4,12,9,dry goods pasta,fresh pasta
43660,5,0.0,5.0,0.0,0.0,4,3,107,19,snacks,chips pretzels
43661,5,4.0,9.0,1.0,0.0,3,5,45,19,snacks,candy chocolate
43662,3867,8693.0,12560.0,843.0,437.0,2,4,120,16,dairy eggs,yogurt
43663,104,92.0,196.0,12.0,6.0,0,1,61,19,snacks,cookies cakes
43664,11,5.0,16.0,1.0,1.0,0,2,76,6,international,indian foods
43665,11,0.0,11.0,3.0,0.0,4,7,105,13,pantry,doughs gelatins bake mixes
43666,105,83.0,188.0,15.0,8.0,0,1,43,3,bakery,buns rolls
43667,5,0.0,5.0,0.0,1.0,4,3,100,21,missing,missing
43668,119,39.0,158.0,15.0,3.0,0,1,123,4,produce,packaged vegetables fruits
43669,18,0.0,18.0,0.0,6.0,4,3,100,21,missing,missing
43670,18,6.0,24.0,1.0,2.0,0,2,72,13,pantry,condiments
43671,8,5.0,13.0,2.0,1.0,0,2,41,8,pets,cat food care
43672,9,1.0,10.0,0.0,0.0,1,0,22,11,personal care,hair care
43673,820,127.0,947.0,65.0,33.0,2,4,104,13,pantry,spices seasonings
43674,15,49.0,64.0,3.0,2.0,0,2,26,7,beverages,coffee
43675,5,3.0,8.0,1.0,0.0,3,5,61,19,snacks,cookies cakes
43676,60,90.0,150.0,12.0,8.0,0,1,90,7,beverages,cocoa drink mixes
43677,34,42.0,76.0,8.0,3.0,0,2,62,5,alcohol,white wines
43678,25,11.0,36.0,5.0,4.0,0,2,22,11,personal care,hair care
43679,36,12.0,48.0,3.0,2.0,0,2,11,11,personal care,cold flu allergy
43680,30,46.0,76.0,5.0,2.0,0,2,79,1,frozen,frozen pizza
43681,42,26.0,68.0,8.0,4.0,0,2,30,6,international,latino foods
43682,4,0.0,4.0,0.0,0.0,4,3,17,13,pantry,baking ingredients
43683,35,5.0,40.0,8.0,1.0,0,2,132,11,personal care,beauty
43684,10,4.0,14.0,0.0,0.0,1,0,50,19,snacks,fruit vegetable snacks
43685,5,1.0,6.0,1.0,0.0,3,5,127,11,personal care,body lotions soap
43686,120,101.0,221.0,7.0,8.0,0,1,107,19,snacks,chips pretzels
43687,165,125.0,290.0,26.0,12.0,2,1,130,14,breakfast,hot cereal pancake mixes
43688,23,13.0,36.0,2.0,2.0,0,2,114,17,household,cleaning products
43689,17,0.0,17.0,1.0,0.0,4,7,10,17,household,kitchen supplies
43690,71,137.0,208.0,9.0,7.0,0,1,26,7,beverages,coffee
43691,158,124.0,282.0,24.0,16.0,2,1,110,13,pantry,pickled goods olives
43692,2234,2470.0,4704.0,341.0,157.0,2,4,21,16,dairy eggs,packaged cheese
43693,970,3389.0,4359.0,281.0,159.0,2,4,84,16,dairy eggs,milk
43694,71,43.0,114.0,5.0,8.0,0,1,45,19,snacks,candy chocolate
43695,32,20.0,52.0,3.0,0.0,3,5,61,19,snacks,cookies cakes
43696,33,4.0,37.0,5.0,1.0,0,2,129,1,frozen,frozen appetizers sides
43697,282,112.0,394.0,27.0,11.0,2,1,66,6,international,asian foods
43698,402,251.0,653.0,52.0,27.0,2,4,21,16,dairy eggs,packaged cheese
43699,10,2.0,12.0,1.0,1.0,0,2,48,14,breakfast,breakfast bars pastries
43700,28,0.0,28.0,0.0,0.0,4,3,104,13,pantry,spices seasonings
43701,5,0.0,5.0,0.0,0.0,4,3,25,11,personal care,soap
43702,8,0.0,8.0,1.0,1.0,4,7,45,19,snacks,candy chocolate
43703,187,110.0,297.0,23.0,13.0,2,1,2,16,dairy eggs,specialty cheeses
43704,362,433.0,795.0,54.0,32.0,2,4,128,3,bakery,tortillas flat bread
43705,247,306.0,553.0,25.0,25.0,2,1,50,19,snacks,fruit vegetable snacks
43706,15,15.0,30.0,2.0,2.0,0,2,75,17,household,laundry
43707,5,9.0,14.0,0.0,2.0,1,6,87,17,household,more household
43708,8,0.0,8.0,0.0,0.0,4,3,105,13,pantry,doughs gelatins bake mixes
43709,5,1.0,6.0,1.0,1.0,0,2,100,21,missing,missing
43710,4,2.0,6.0,0.0,0.0,1,0,98,7,beverages,juice nectars
43711,12,39.0,51.0,0.0,0.0,1,0,26,7,beverages,coffee
43712,2672,1815.0,4487.0,253.0,167.0,2,4,108,16,dairy eggs,other creams cheeses
43713,8150,10650.0,18800.0,989.0,760.0,2,4,88,13,pantry,spreads
43714,31,25.0,56.0,4.0,6.0,0,2,129,1,frozen,frozen appetizers sides
43715,282,240.0,522.0,42.0,22.0,2,1,104,13,pantry,spices seasonings
43716,10,0.0,10.0,0.0,1.0,4,3,69,15,canned goods,soup broth bouillon
43717,211,104.0,315.0,19.0,14.0,2,1,25,11,personal care,soap
43718,6,13.0,19.0,1.0,2.0,0,2,120,16,dairy eggs,yogurt
43719,119,135.0,254.0,21.0,11.0,2,1,86,16,dairy eggs,eggs
43720,341,624.0,965.0,27.0,36.0,2,4,107,19,snacks,chips pretzels
43721,472,1148.0,1620.0,86.0,70.0,2,4,46,19,snacks,mint gum
43722,16,0.0,16.0,0.0,1.0,4,3,97,13,pantry,baking supplies decor
43723,53,38.0,91.0,8.0,1.0,0,2,51,13,pantry,preserved dips spreads
43724,190,213.0,403.0,23.0,21.0,2,1,83,4,produce,fresh vegetables
43725,1,0.0,1.0,0.0,1.0,4,3,100,21,missing,missing
43726,1214,1213.0,2427.0,140.0,129.0,2,4,24,4,produce,fresh fruits
43727,55,63.0,118.0,8.0,7.0,0,1,79,1,frozen,frozen pizza
43728,52,125.0,177.0,13.0,13.0,0,1,52,1,frozen,frozen breakfast
43729,41,16.0,57.0,5.0,1.0,0,2,4,9,dry goods pasta,instant foods
43730,5,0.0,5.0,0.0,0.0,4,3,10,17,household,kitchen supplies
43731,3,1.0,4.0,0.0,1.0,1,6,83,4,produce,fresh vegetables
43732,99,95.0,194.0,18.0,7.0,0,1,38,1,frozen,frozen meals
43733,40,55.0,95.0,3.0,4.0,0,2,13,20,deli,prepared meals
43734,31,112.0,143.0,9.0,6.0,0,1,91,16,dairy eggs,soy lactosefree
43735,1843,2736.0,4579.0,242.0,235.0,2,4,83,4,produce,fresh vegetables
43736,74,81.0,155.0,8.0,1.0,0,1,61,19,snacks,cookies cakes
43737,13,5.0,18.0,1.0,2.0,0,2,127,11,personal care,body lotions soap
43738,5,20.0,25.0,0.0,0.0,1,0,92,18,babies,baby food formula
43739,544,1909.0,2453.0,148.0,80.0,2,4,94,7,beverages,tea
43740,391,776.0,1167.0,69.0,35.0,2,4,31,7,beverages,refrigerated
43741,81,11.0,92.0,4.0,2.0,0,2,26,7,beverages,coffee
43742,204,54.0,258.0,14.0,13.0,2,1,59,15,canned goods,canned meals beans
43743,411,157.0,568.0,36.0,17.0,2,1,127,11,personal care,body lotions soap
43744,741,1327.0,2068.0,135.0,83.0,2,4,26,7,beverages,coffee
43745,5,1.0,6.0,2.0,0.0,3,5,40,8,pets,dog food care
43746,4,22.0,26.0,2.0,1.0,0,2,66,6,international,asian foods
43747,6,2.0,8.0,1.0,0.0,3,5,80,11,personal care,deodorants
43748,26,7.0,33.0,1.0,1.0,0,2,130,14,breakfast,hot cereal pancake mixes
43749,1531,1476.0,3007.0,139.0,101.0,2,4,37,1,frozen,ice cream ice
43750,205,130.0,335.0,7.0,14.0,2,1,37,1,frozen,ice cream ice
43751,11,1.0,12.0,0.0,5.0,1,6,100,21,missing,missing
43752,12,1.0,13.0,1.0,0.0,3,5,104,13,pantry,spices seasonings
43753,5,3.0,8.0,2.0,0.0,3,5,127,11,personal care,body lotions soap
43754,10,1.0,11.0,0.0,0.0,1,0,22,11,personal care,hair care
43755,50,3.0,53.0,1.0,2.0,0,2,112,3,bakery,bread
43756,148,156.0,304.0,22.0,8.0,2,1,51,13,pantry,preserved dips spreads
43757,36,7.0,43.0,2.0,0.0,3,5,114,17,household,cleaning products
43758,491,461.0,952.0,64.0,29.0,2,4,112,3,bakery,bread
43759,28,5.0,33.0,3.0,0.0,3,5,25,11,personal care,soap
43760,793,1290.0,2083.0,124.0,84.0,2,4,14,20,deli,tofu meat alternatives
43761,7,1.0,8.0,0.0,1.0,1,6,109,11,personal care,skin care
43762,10,13.0,23.0,0.0,1.0,1,6,26,7,beverages,coffee
43763,7,2.0,9.0,0.0,0.0,1,0,88,13,pantry,spreads
43764,230,331.0,561.0,32.0,16.0,2,1,92,18,babies,baby food formula
43765,503,365.0,868.0,57.0,32.0,2,4,75,17,household,laundry
43766,38,57.0,95.0,5.0,5.0,0,2,45,19,snacks,candy chocolate
43767,60,91.0,151.0,12.0,4.0,0,1,45,19,snacks,candy chocolate
43768,9973,14358.0,24331.0,1365.0,943.0,2,4,83,4,produce,fresh vegetables
43769,313,99.0,412.0,18.0,9.0,2,1,68,10,bulk,bulk grains rice dried goods
43770,54,60.0,114.0,11.0,8.0,0,1,38,1,frozen,frozen meals
43771,8,0.0,8.0,2.0,0.0,4,7,3,19,snacks,energy granola bars
43772,7651,14925.0,22576.0,1349.0,1024.0,2,4,83,4,produce,fresh vegetables
43773,13,2.0,15.0,2.0,1.0,0,2,109,11,personal care,skin care
43774,159,103.0,262.0,24.0,3.0,2,1,107,19,snacks,chips pretzels
43775,104,50.0,154.0,10.0,17.0,0,1,5,13,pantry,marinades meat preparation
43776,28,30.0,58.0,3.0,4.0,0,2,31,7,beverages,refrigerated
43777,15,8.0,23.0,2.0,0.0,3,5,29,13,pantry,honeys syrups nectars
43778,1,0.0,1.0,0.0,0.0,4,3,3,19,snacks,energy granola bars
43779,5,4.0,9.0,0.0,2.0,1,6,100,21,missing,missing
43780,44,31.0,75.0,3.0,6.0,0,2,126,11,personal care,feminine care
43781,138,47.0,185.0,17.0,7.0,0,1,133,11,personal care,muscles joints pain relief
43782,41,43.0,84.0,3.0,4.0,0,2,112,3,bakery,bread
43783,19,16.0,35.0,2.0,2.0,0,2,45,19,snacks,candy chocolate
43784,59,61.0,120.0,9.0,7.0,0,1,37,1,frozen,ice cream ice
43785,32,1.0,33.0,6.0,4.0,0,2,87,17,household,more household
43786,34,7.0,41.0,2.0,1.0,0,2,6,2,other,other
43787,10,3.0,13.0,0.0,1.0,1,6,123,4,produce,packaged vegetables fruits
43788,170,373.0,543.0,30.0,9.0,2,1,92,18,babies,baby food formula
43789,13601,14289.0,27890.0,1687.0,1222.0,2,4,16,4,produce,fresh herbs
43790,4,6.0,10.0,0.0,1.0,1,6,89,13,pantry,salad dressing toppings
43791,8,2.0,10.0,1.0,1.0,0,2,99,15,canned goods,canned fruit applesauce
43792,37,76.0,113.0,11.0,8.0,0,1,98,7,beverages,juice nectars
43793,22,4.0,26.0,1.0,3.0,0,2,6,2,other,other
43794,15,24.0,39.0,1.0,4.0,0,2,98,7,beverages,juice nectars
43795,10,12.0,22.0,2.0,3.0,0,2,92,18,babies,baby food formula
43796,51,44.0,95.0,7.0,3.0,0,1,116,1,frozen,frozen produce
43797,30,6.0,36.0,1.0,2.0,0,2,80,11,personal care,deodorants
43798,65,27.0,92.0,5.0,6.0,0,1,92,18,babies,baby food formula
43799,187,239.0,426.0,28.0,22.0,2,1,21,16,dairy eggs,packaged cheese
43800,8,3.0,11.0,1.0,3.0,0,2,127,11,personal care,body lotions soap
43801,27,9.0,36.0,2.0,1.0,0,2,112,3,bakery,bread
43802,408,367.0,775.0,55.0,24.0,2,4,106,12,meat seafood,hot dogs bacon sausage
43803,115,105.0,220.0,13.0,6.0,0,1,81,15,canned goods,canned jarred vegetables
43804,242,168.0,410.0,22.0,14.0,2,1,81,15,canned goods,canned jarred vegetables
43805,16,36.0,52.0,2.0,2.0,0,2,91,16,dairy eggs,soy lactosefree
43806,72,6.0,78.0,6.0,3.0,0,2,104,13,pantry,spices seasonings
43807,21,15.0,36.0,3.0,0.0,3,5,107,19,snacks,chips pretzels
43808,11,0.0,11.0,1.0,0.0,4,7,22,11,personal care,hair care
43809,26,7.0,33.0,4.0,1.0,0,2,94,7,beverages,tea
43810,27,6.0,33.0,4.0,5.0,0,2,81,15,canned goods,canned jarred vegetables
43811,24,9.0,33.0,4.0,3.0,0,2,69,15,canned goods,soup broth bouillon
43812,81,70.0,151.0,12.0,11.0,0,1,53,16,dairy eggs,cream
43813,7,0.0,7.0,0.0,0.0,4,3,69,15,canned goods,soup broth bouillon
43814,493,576.0,1069.0,73.0,41.0,2,4,3,19,snacks,energy granola bars
43815,146,108.0,254.0,16.0,13.0,2,1,98,7,beverages,juice nectars
43816,8,10.0,18.0,0.0,0.0,1,0,45,19,snacks,candy chocolate
43817,188,62.0,250.0,25.0,15.0,2,1,98,7,beverages,juice nectars
43818,30,18.0,48.0,3.0,0.0,3,5,21,16,dairy eggs,packaged cheese
43819,41,66.0,107.0,7.0,2.0,0,2,120,16,dairy eggs,yogurt
43820,45,26.0,71.0,9.0,2.0,0,2,79,1,frozen,frozen pizza
43821,577,989.0,1566.0,70.0,49.0,2,4,3,19,snacks,energy granola bars
43822,104,182.0,286.0,21.0,21.0,2,1,52,1,frozen,frozen breakfast
43823,5,0.0,5.0,0.0,0.0,4,3,47,11,personal care,vitamins supplements
43824,7,1.0,8.0,0.0,1.0,1,6,65,11,personal care,protein meal replacements
43825,11,1.0,12.0,2.0,0.0,3,5,97,13,pantry,baking supplies decor
43826,62,172.0,234.0,22.0,10.0,0,1,78,19,snacks,crackers
43827,73,48.0,121.0,14.0,3.0,0,1,3,19,snacks,energy granola bars
43828,3,1.0,4.0,0.0,0.0,1,0,6,2,other,other
43829,101,54.0,155.0,17.0,5.0,0,1,126,11,personal care,feminine care
43830,258,207.0,465.0,27.0,14.0,2,1,110,13,pantry,pickled goods olives
43831,88,113.0,201.0,17.0,5.0,0,1,134,5,alcohol,specialty wines champagnes
43832,37,24.0,61.0,5.0,0.0,3,5,70,11,personal care,digestion
43833,2,1.0,3.0,0.0,0.0,1,0,81,15,canned goods,canned jarred vegetables
43834,10,0.0,10.0,0.0,0.0,4,3,102,18,babies,baby bath body care
43835,5,0.0,5.0,1.0,1.0,4,7,11,11,personal care,cold flu allergy
43836,7,1.0,8.0,0.0,1.0,1,6,112,3,bakery,bread
43837,6,3.0,9.0,0.0,0.0,1,0,130,14,breakfast,hot cereal pancake mixes
43838,26,3.0,29.0,1.0,0.0,3,5,104,13,pantry,spices seasonings
43839,64,43.0,107.0,6.0,4.0,0,1,63,9,dry goods pasta,grains rice dried goods
43840,16,12.0,28.0,4.0,1.0,0,2,96,20,deli,lunch meat
43841,47,19.0,66.0,7.0,3.0,0,2,78,19,snacks,crackers
43842,5,21.0,26.0,0.0,0.0,1,0,6,2,other,other
43843,5,1.0,6.0,3.0,0.0,3,5,4,9,dry goods pasta,instant foods
43844,11,5.0,16.0,1.0,1.0,0,2,129,1,frozen,frozen appetizers sides
43845,68,231.0,299.0,19.0,9.0,0,1,77,7,beverages,soft drinks
43846,46,17.0,63.0,1.0,4.0,0,2,47,11,personal care,vitamins supplements
43847,28,25.0,53.0,1.0,3.0,0,2,100,21,missing,missing
43848,9,2.0,11.0,2.0,0.0,3,5,101,17,household,air fresheners candles
43849,40,58.0,98.0,2.0,3.0,0,2,45,19,snacks,candy chocolate
43850,48,105.0,153.0,6.0,5.0,0,1,45,19,snacks,candy chocolate
43851,8,0.0,8.0,0.0,0.0,4,3,37,1,frozen,ice cream ice
43852,38,93.0,131.0,15.0,4.0,0,1,124,5,alcohol,spirits
43853,36,36.0,72.0,3.0,2.0,0,2,57,14,breakfast,granola
43854,15,1.0,16.0,1.0,2.0,0,2,11,11,personal care,cold flu allergy
43855,4,3.0,7.0,1.0,0.0,3,5,1,20,deli,prepared soups salads
43856,15,46.0,61.0,2.0,2.0,0,2,37,1,frozen,ice cream ice
43857,571,402.0,973.0,68.0,51.0,2,4,69,15,canned goods,soup broth bouillon
43858,1252,2593.0,3845.0,216.0,173.0,2,4,91,16,dairy eggs,soy lactosefree
43859,14,5.0,19.0,1.0,0.0,3,5,90,7,beverages,cocoa drink mixes
43860,213,198.0,411.0,36.0,21.0,2,1,21,16,dairy eggs,packaged cheese
43861,133,144.0,277.0,13.0,8.0,2,1,17,13,pantry,baking ingredients
43862,16,0.0,16.0,3.0,0.0,4,7,87,17,household,more household
43863,59,10.0,69.0,6.0,4.0,0,2,90,7,beverages,cocoa drink mixes
43864,11,2.0,13.0,0.0,2.0,1,6,2,16,dairy eggs,specialty cheeses
43865,165,42.0,207.0,16.0,10.0,0,1,37,1,frozen,ice cream ice
43866,18,1.0,19.0,3.0,1.0,0,2,123,4,produce,packaged vegetables fruits
43867,3758,2322.0,6080.0,445.0,285.0,2,4,21,16,dairy eggs,packaged cheese
43868,96,125.0,221.0,16.0,10.0,0,1,45,19,snacks,candy chocolate
43869,15,22.0,37.0,3.0,2.0,0,2,65,11,personal care,protein meal replacements
43870,31,17.0,48.0,6.0,0.0,3,5,25,11,personal care,soap
43871,108,122.0,230.0,18.0,8.0,0,1,3,19,snacks,energy granola bars
43872,22,22.0,44.0,2.0,2.0,0,2,5,13,pantry,marinades meat preparation
43873,24,17.0,41.0,2.0,1.0,0,2,79,1,frozen,frozen pizza
43874,69,81.0,150.0,8.0,2.0,0,1,45,19,snacks,candy chocolate
43875,3216,5887.0,9103.0,476.0,310.0,2,4,92,18,babies,baby food formula
43876,528,372.0,900.0,100.0,29.0,2,4,21,16,dairy eggs,packaged cheese
43877,26,36.0,62.0,2.0,1.0,0,2,129,1,frozen,frozen appetizers sides
43878,10,0.0,10.0,1.0,0.0,4,7,27,5,alcohol,beers coolers
43879,125,77.0,202.0,10.0,10.0,0,1,37,1,frozen,ice cream ice
43880,27,20.0,47.0,1.0,1.0,0,2,100,21,missing,missing
43881,184,184.0,368.0,28.0,22.0,2,1,21,16,dairy eggs,packaged cheese
43882,18,0.0,18.0,2.0,2.0,4,7,104,13,pantry,spices seasonings
43883,4,0.0,4.0,1.0,1.0,4,7,47,11,personal care,vitamins supplements
43884,31,25.0,56.0,5.0,4.0,0,2,59,15,canned goods,canned meals beans
43885,44,15.0,59.0,8.0,1.0,0,2,30,6,international,latino foods
43886,638,799.0,1437.0,111.0,62.0,2,4,43,3,bakery,buns rolls
43887,5,2.0,7.0,1.0,0.0,3,5,66,6,international,asian foods
43888,635,395.0,1030.0,66.0,48.0,2,4,30,6,international,latino foods
